og_id	tech	seq_date	code	stats	length	length_emma	seqlength_12s	seqlength_16s	seqlength_co1	cds_no	trna_no	rrna_no	status	genbank	rrna12s	rrna16s	atp6	atp8	cox1	cox2	cox3	cytb	nad1	nad2	nad3	nad4	nad4l	nad5	mad6	trna_phe	trna_val	trna_leuuag	trna_leuuaa	trna_ile	trna_met	trna_thr	trna_pro	trna_lys	trna_asp	trna_glu	trna_sergcu	trna_seruga	trna_tyr	trna_cys	trna_trp	trna_ala	trna_asn	trna_gly	trna_arg	trna_his	trna_gln
OG300	ilmn	230324	v177getorg	circular genome	16785	16785	954	1806	1548	13	22	2	all		955	1808	684	168	1551	691	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	70	70	72	69	76	72	69	70	71	71	68	73	69	73	72	68	69	71
OG301	ilmn	221115	v177getorg	circular genome	16519	16519	951	1692	1563	13	22	2	all	OG301.ilmn.221115.v177getorg [organism=Acanthurus olivaceus]  Acanthurus olivaceus mitochondrion, complete genome	952	1693	684	168	1566	691	785	1141	975	1046	346	1381	297	1848	522	68	72	73	74	70	70	72	70	76	73	69	68	71	70	65	73	69	73	72	69	69	71
OG302	ilmn	221115	v177getorg	circular genome	16518	16518	951	1692	1563	13	22	2	all	OG302.ilmn.221115.v177getorg [organism=Acanthurus tennentii]  Acanthurus tennentii mitochondrion, complete genome	952	1693	684	168	1566	691	785	1141	975	1046	346	1381	297	1848	522	68	72	73	74	70	70	72	70	76	73	69	68	71	70	65	73	69	73	72	69	69	71
OG303	ilmn	221123	v177getorg	circular genome	16638	16638	948	1692	1563	13	22	2	all		951	1693	684	168	1566	691	785	1141	975	1046	346	1381	297	1848	522	68	72	73	74	70	69	72	70	76	73	69	68	71	70	65	73	69	73	72	70	69	71
OG304	ilmn	221123	v177getorg	circular genome	17685	17685	954	1680	1548	13	22	2	all		956	1681	684	159	1551	691	785	1143	975	1041	350	1374	297	1839	522	71	73	73	74	70	69	71	70	73	72	69	67	71	68	68	70	69	73	72	70	69	71
OG305	ilmn	221115	v177getorg	circular genome	16463	16463	945	1695	1548	13	22	2	all	OG305.ilmn.221115.v177getorg [organism=Bodianus frenchii]  Bodianus frenchii mitochondrion, complete genome	947	1697	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	74	71	70	71	70	74	73	69	68	71	71	66	71	69	73	72	69	69	71
OG306	ilmn	221123	v177getorg	circular genome	16593	16593	951	1719	1548	13	22	2	all		954	1722	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	75	70	71	72	71	75	71	69	68	71	70	68	71	69	73	70	69	71	71
OG307	ilmn	221115	v177getorg	circular genome	16534	16534	948	1686	1548	13	22	2	all	OG307.ilmn.221115.v177getorg [organism=Centroberyx gerrardi]  Centroberyx gerrardi mitochondrion, complete genome	949	1687	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	69	73	73	74	71	69	72	70	75	73	69	68	71	68	66	73	69	73	73	70	69	71
OG308	ilmn	221123	v177getorg	1 scaffold(s)	16847	16847	954	1698	1548	13	22	2	all		955	1700	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	68	72	73	76	70	70	72	75	75	72	69	67	71	70	69	73	69	73	72	69	69	71
OG309	ilmn	221123	v177getorg	circular genome	16589	16589	954	1710	1548	13	22	2	all	OG309.ilmn.221123.v177getorg [organism=Cephalopholis sp.]  Cephalopholis sp. mitochondrion, complete genome	957	1712	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	71	73	75	70	69	73	70	73	73	69	73	71	71	68	71	69	73	72	69	70	71
OG31	ilmn	240716	getorg1770	circular genome	16706	16706	954	1668	1554	13	22	2	all		956	1669	684	168	1557	691	786	1145	975	1045	349	1381	297	1830	522	70	72	72	75	70	69	72	69	74	70	70	67	71	69	68	71	69	73	70	70	69	72
OG310	ilmn	221123	v177getorg	circular genome	16511	16511	948	1677	1542	13	22	2	all	OG310.ilmn.221123.v177getorg [organism=Chaetodon mitratus]  Chaetodon mitratus mitochondrion, complete genome	950	1678	684	168	1545	691	785	1141	975	1046	351	1381	297	1839	519	68	72	73	73	70	69	71	70	74	71	70	68	71	71	67	72	69	73	71	69	71	71
OG311	ilmn	221123	v177getorg	circular genome	17324	17324	954	1701	1548	13	22	2	all		957	1702	684	168	1551	691	785	1141	975	1045	352	1386	297	1839	522	68	72	72	73	70	70	74	71	77	73	69	68	71	71	67	71	69	73	72	69	69	71
OG312	ilmn	221123	v177getorg	circular genome	16681	16681	951	1683	1557	13	22	2	all	OG312.ilmn.221123.v177getorg [organism=Chlorurus sordidus]  Chlorurus sordidus mitochondrion, complete genome	954	1686	684	168	1560	691	785	1141	972	1045	352	1380	297	1839	522	68	71	72	74	70	70	71	72	74	70	69	72	71	70	68	71	69	73	71	69	69	71
OG313	ilmn	230419	v177getorg	circular genome	17166	17166	951	1704	1584	13	22	2	all	OG313.ilmn.230419.v177getorg [organism=Chromis sp.]  Chromis sp. mitochondrion, complete genome	954	1707	684	168	1587	691	785	1140	975	1046	349	1381	297	1839	522	71	71	73	73	70	69	72	70	74	73	69	74	71	70	68	72	69	73	71	75	69	71
OG314	ilmn	230419	v177getorg	circular genome	17344	17344	951	1704	1584	13	22	2	all	OG314.ilmn.230419.v177getorg [organism=Chromis nigrura]  Chromis nigrura mitochondrion, complete genome	953	1707	684	168	1587	691	785	1140	975	1045	349	1381	297	1839	522	71	71	73	73	70	69	72	70	74	73	69	74	71	70	68	72	69	73	71	75	69	71
OG315	ilmn	221115	v177getorg	circular genome	16729	16729	951	1692	1560	13	22	2	all		952	1695	684	168	1563	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	73	70	70	74	70	74	73	69	68	71	70	67	70	69	73	72	70	69	71
OG316	ilmn	221115	v177getorg	1 scaffold(s)	15975	15975	945	1716	1551	13	22	2	all	OG316.ilmn.221115.v177getorg [organism=Coryphaena hippurus]  Coryphaena hippurus mitochondrion, complete genome	946	1719	684	168	1554	691	785	1141	972	1045	349	1381	297	1839	522	68	72	72	74	70	69	73	72	74	69	68	67	71	70	66	71	69	73	72	69	69	71
OG317	ilmn	230419	v177getorg	circular genome	16878	16878	954	1716	1608	13	22	2	all	OG317.ilmn.230419.v177getorg [organism=Dascyllus aruanus]  Dascyllus aruanus mitochondrion, complete genome	955	1717	684	168	1611	691	785	1141	975	1045	349	1381	297	1839	522	70	72	73	75	70	69	72	69	74	72	69	69	71	70	67	72	69	73	71	70	70	71
OG318	ilmn	230419	v177getorg	circular genome	34296	17148	948	1710	1599	13	22	2	all	OG318.ilmn.230419.v177getorg [organism=Dascyllus trimaculatus]  Dascyllus trimaculatus mitochondrion, complete genome	950	1712	684	168	1602	691	785	1141	975	1045	349	1381	297	1839	522	70	74	73	75	70	69	72	69	74	72	69	68	71	71	67	72	69	73	71	70	70	71
OG319	ilmn	221115	v177getorg	circular genome	16538	16538	951	1707	1560	13	22	2	all		953	1709	684	168	1563	691	785	1141	975	1046	349	1381	297	1839	522	70	74	73	74	70	70	72	70	74	73	69	69	71	71	68	71	69	73	72	69	70	71
OG32	ilmn	240716	getorg1770	circular genome	16706	16706	954	1668	1554	13	22	2	all		956	1669	684	168	1557	691	786	1145	975	1045	349	1381	297	1830	522	70	72	72	75	70	69	72	69	74	70	70	67	71	69	68	71	69	73	70	70	69	72
OG320	ilmn	230419	v177getorg	circular genome	16863	16863	984	1695	1548	13	22	2	all	OG320.ilmn.230419.v177getorg [organism=Gerres longirostris]  Gerres longirostris mitochondrion, complete genome	985	1697	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	71	73	74	71	69	73	72	74	72	69	68	71	71	66	72	69	73	70	69	69	71
OG321	ilmn	230419	v177getorg	1 scaffold(s)	16835	16835	954	1713	1548	13	24	2	all	OG321.ilmn.230419.v177getorg [organism=Gracila albomarginata]  Gracila albomarginata mitochondrion, complete genome	956	1714	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	71	73	76	70	69	73	71	74	74,74	69	69	71	71	68	72	70	73	72	69	70	71
OG322	ilmn	230419	v177getorg	circular genome	16695	16695	951	1674	1548	13	22	2	all		953	1677	684	168	1551	691	785	1141	972	1045	352	1381	297	1845	543	68	70	72	74	70	70	71	70	74	73	71	69	71	69	67	70	69	73	71	69	69	71
OG323	ilmn	221003	v177getorg	circular genome	16785	16785	954	1806	1548	13	22	2	all		956	1808	684	168	1551	691	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	70	70	72	69	76	72	69	70	71	71	69	73	69	73	72	68	69	71
OG325	ilmn	221003	v177getorg	circular genome	16593	16593	951	1698	1548	13	22	2	all	OG325.ilmn.221003.v177getorg [organism=Lutjanus johnii]  Lutjanus johnii mitochondrion, complete genome	954	1701	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	69	73	73	76	70	69	72	70	76	72	69	68	71	70	67	72	69	73	72	69	69	71
OG326	ilmn	221003	v177getorg	circular genome	16599	16599	951	1677	1548	13	22	2	all		952	1680	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	68	72	73	74	70	69	71	70	75	72	69	68	71	70	67	73	69	73	72	69	69	71
OG327	ilmn	230324	v177getorg	circular genome	16780	16780	954	1704	1548	13	22	2	all	OG327.ilmn.230324.v177getorg [organism=Lethrinus sp.]  Lethrinus sp. mitochondrion, complete genome	955	1705	684	168	1551	691	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	70	70	72	69	76	72	69	70	71	70	68	73	69	73	72	68	69	71
OG329	ilmn	230419	v177getorg	circular genome	16538	16538	948	1692	1548	13	22	2	all	OG329.ilmn.230419.v177getorg [organism=Platycephalus speculator ]  Platycephalus speculator  mitochondrion, complete genome	950	1694	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	74	73	69	68	71	71	68	71	69	73	72	69	69	71
OG33	ilmn	240716	getorg1770	circular genome	16520	16520	945	1716	1548	13	22	2	all		947	1718	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	75	71	69	68	71	71	67	71	69	73	72	69	69	71
OG331	ilmn	221115	v177getorg	circular genome	16522	16522	951	1716	1554	13	22	2	all	OG331.ilmn.221115.v177getorg [organism=Protonibea diacanthus]  Protonibea diacanthus mitochondrion, complete genome	952	1717	684	168	1557	691	785	1141	975	1046	349	1381	297	1839	522	69	71	73	74	70	69	72	70	75	69	69	68	71	70	66	71	69	73	71	69	73	71
OG333	ilmn	230419	v177getorg	circular genome	16684	16684	951	1683	1548	13	22	2	all	OG333.ilmn.230419.v177getorg [organism=Scarus prasiognathos]  Scarus prasiognathos mitochondrion, complete genome	952	1685	684	168	1551	691	785	1141	972	1045	352	1380	297	1839	522	68	71	72	74	70	70	71	71	74	73	69	72	71	70	68	71	69	73	71	69	69	71
OG34	ilmn	230620	v177getorg	circular genome	16520	16520	945	1716	1548	13	22	2	all	OG34.ilmn.230620.v177getorg [organism=Xiphias gladius]  Xiphias gladius mitochondrion, complete genome	947	1718	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	75	71	69	68	71	71	67	71	69	73	72	69	69	71
OG35	hic	240207	v177getorg	1 scaffold(s)	16282	16282	945	1710	1557	11	20	2	missing		948	1711	684	177	1560	691	465	1140	960	1053		1023		1851	534	68	74	73	75	71	69	71	69	73	72	69	68	71	69	66	72	69	73			69	71
OG35	hifi	231027	v3mitohifi	circular genome	17663	17663	945	1710	1557	13	22	2	all		948	1711	684	177	1560	691	785	1140	960	1053	349	1371	297	1851	534	68	74	73	75	71	69	71	69	73	72	69	68	71	69	66	72	69	73	72	69	69	71
OG35	ilmn	230620	v177getorg	circular genome	17401	17401	945	1710	1557	13	22	2	all		948	1711	684	177	1560	691	785	1140	960	1053	349	1371	297	1851	534	68	74	73	75	71	69	71	69	73	72	69	68	71	69	66	72	69	73	72	69	69	71
OG351	ilmn	221003	v177getorg	circular genome	17247	17247	951	1707	1548	13	23	2	all	OG351.ilmn.221003.v177getorg [organism=Lethrinus variegatus]  Lethrinus variegatus mitochondrion, complete genome	954	1708	684	168	1551	694	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	71	70	73	69	76	72	69	70	71	71	67	73	69	73	72	68	69	71
OG352	ilmn	221003	v177getorg	circular genome	16785	16785	954	1707	1548	13	23	2	all	OG352.ilmn.221003.v177getorg [organism=Lethrinus xanthochilus]  Lethrinus xanthochilus mitochondrion, complete genome	956	1710	684	167	1551	691	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	70	70	73	69	76	72	69	70	71	70	69	73	69	73	71	69	69	71
OG36	hic	240207	v177getorg	circular genome	16448	16448	948	1686	1548	13	22	2	all		951	1689	684	168	1551	691	785	1140	975	1046	349	1381	297	1845	522	68	72	73	74	70	72	73	70	74	72	69	68	71	70	65	71	69	73	71	69	69	71
OG36	hifi	230724	v3mitohifi	circular genome	16448	16448	948	1686	1548	13	22	2	all		951	1689	684	168	1551	691	785	1140	975	1046	349	1381	297	1845	522	68	72	73	74	70	72	73	70	74	72	69	68	71	70	65	71	69	73	71	69	69	71
OG36	ilmn	230620	v177getorg	circular genome	16448	16448	948	1686	1548	13	22	2	all		951	1689	684	168	1551	691	785	1140	975	1046	349	1381	297	1845	522	68	72	73	74	70	72	73	70	74	72	69	68	71	70	65	71	69	73	71	69	69	71
OG362	ilmn	230324	v177getorg	circular genome	16430	16430	945	1680	1548	13	22	2	all		947	1681	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	71	69	72	71	75	72	69	68	71	70	67	69	69	73	72	69	69	71
OG363	ilmn	230607	v177getorg	circular genome	16429	16429	945	1680	1548	13	22	2	all		947	1681	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	71	69	72	71	75	72	69	68	71	70	67	69	69	73	72	69	69	71
OG364	ilmn	230324	v177getorg	circular genome	16430	16430	945	1680	1548	13	22	2	all	OG364.ilmn.230324.v177getorg [organism=Paramonacanthus choirocephalus]  Paramonacanthus choirocephalus mitochondrion, complete genome	947	1681	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	71	69	72	71	75	72	69	68	71	70	67	69	69	73	72	69	69	71
OG365	ilmn	230324	v177getorg	circular genome	17560	17560	963	1698	1557	13	22	2	all		966	1700	684	168	1560	691	785	1141	975	1053	349	1381	297	1860	522	68	72	73	73	70	70	72	70	75	72	69	68	71	71	68	71	69	73	71	70	68	71
OG366	ilmn	230324	v177getorg	circular genome	16567	16567	951	1692	1548	13	22	2	all	OG366.ilmn.230324.v177getorg [organism=Parupeneus indicus]  Parupeneus indicus mitochondrion, complete genome	953	1693	684	168	1551	691	785	1141	975	1046	350	1381	297	1839	522	69	72	73	74	71	71	72	70	74	73	69	68	71	70	67	71	69	73	71	69	70	71
OG367	ilmn	230324	v177getorg	circular genome	17317	17317	996	1728	1548	13	22	2	all	OG367.ilmn.230324.v177getorg [organism=Pentapodus emeryii]  Pentapodus emeryii mitochondrion, complete genome	998	1730	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	71	72	73	74	70	70	74	69	75	72	69	67	71	71	68	72	69	73	71	69	69	71
OG368	ilmn	230324	v177getorg	circular genome	17452	17452	978	1728	1548	13	22	2	all	OG368.ilmn.230324.v177getorg [organism=Pentapodus sp.]  Pentapodus sp. mitochondrion, complete genome	979	1730	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	71	72	73	74	70	70	74	69	75	72	69	68	71	71	68	72	69	73	71	69	69	71
OG369	ilmn	221003	v177getorg	circular genome	16544	16544	966	1698	1557	13	22	2	all	OG369.ilmn.221003.v177getorg [organism=Symphorus nematophorus]  Symphorus nematophorus mitochondrion, complete genome	968	1701	684	168	1560	691	785	1141	975	1046	349	1381	297	1839	525	69	72	73	73	70	69	72	70	75	72	69	67	71	70	66	72	69	73	72	70	69	71
OG37	ilmn	240716	getorg1770	circular genome	16646	16646	945	1689	1548	13	22	2	all		946	1692	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	71	72	70	74	71	69	67	71	71	67	71	69	73	72	69	69	71
OG370	ilmn	230324	v177getorg	circular genome	16961	16961	978	1728	1548	13	22	2	all	OG370.ilmn.230324.v177getorg [organism=Pentapodus sp.]  Pentapodus sp. mitochondrion, complete genome	979	1731	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	71	72	73	74	70	70	74	69	75	72	69	68	71	71	67	72	69	73	71	69	69	71
OG371	ilmn	230324	v177getorg	circular genome	16446	16446	954	1686	1563	13	22	2	all	OG371.ilmn.230324.v177getorg [organism=Platax sp.]  Platax sp. mitochondrion, complete genome	955	1689	684	168	1566	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	73	70	69	72	70	75	72	68	68	71	70	68	72	69	73	72	70	70	71
OG372	ilmn	230324	v177getorg	circular genome	16559	16559	951	1695	1548	13	22	2	all		952	1697	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	74	73	69	68	71	71	68	71	69	73	71	69	69	71
OG373	ilmn	230324	v177getorg	circular genome	16558	16558	951	1695	1548	13	22	2	all	OG373.ilmn.230324.v177getorg [organism=Platycephalus sp.]  Platycephalus sp. mitochondrion, complete genome	952	1697	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	74	73	69	68	71	71	68	71	69	73	71	69	69	71
OG374	ilmn	230419	v177getorg	circular genome	16699	16699	945	1695	1584	13	22	2	all	OG374.ilmn.230419.v177getorg [organism=Abudefduf septemfasciatus]  Abudefduf septemfasciatus mitochondrion, complete genome	947	1697	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG375	ilmn	230419	v177getorg	circular genome	16698	16698	945	1695	1584	13	22	2	all	OG375.ilmn.230419.v177getorg [organism=Abudefduf septemfasciatus]  Abudefduf septemfasciatus mitochondrion, complete genome	947	1697	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG376	ilmn	230419	v177getorg	circular genome	16703	16703	945	1695	1584	13	22	2	all		947	1698	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG377	ilmn	230419	v177getorg	circular genome	16703	16703	945	1695	1584	13	22	2	all	OG377.ilmn.230419.v177getorg [organism=Abudefduf sexfasciatus]  Abudefduf sexfasciatus mitochondrion, complete genome	947	1698	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG378	ilmn	230419	v177getorg	circular genome	16703	16703	945	1695	1584	13	22	2	all		947	1698	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG38	hifi	230609	v3mitohifi	not circular	33264	16632	948	1689	1548	13	22	2	all	OG38.hifi.230609.v3mitohifi [organism=Ophthalmolepis lineolata]  Ophthalmolepis lineolata mitochondrion, complete genome	949	1690	684	168	1551	691	785	1137	975	1045	352	1381	297	1839	522	68	74	73	74	71	70	73	70	74	73	69	69	71	70	66	71	69	73	72	69	69	71
OG380	ilmn	230419	v177getorg	circular genome	17295	17295	999	1695	1548	13	22	2	all	OG380.ilmn.230419.v177getorg [organism=Arripis truttaceus]  Arripis truttaceus mitochondrion, complete genome	1002	1697	684	168	1551	691	785	1141	975	1047	349	1381	297	1848	522	68	72	72	74	72	69	72	73	74	72	70	68	71	67	66	72	69	73	72	69	69	71
OG381	ilmn	230419	v177getorg	circular genome	16503	16503	948	1686	1548	13	22	2	all	OG381.ilmn.230419.v177getorg [organism=Bodianus vulpinus]  Bodianus vulpinus mitochondrion, complete genome	949	1689	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	74	71	70	72	70	74	73	69	68	71	71	66	71	69	73	72	69	69	71
OG382	ilmn	230419	v177getorg	circular genome	16506	16506	951	1701	1548	13	22	2	all	OG382.ilmn.230419.v177getorg [organism=Caesio cuning]  Caesio cuning mitochondrion, complete genome	952	1703	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	75	71	69	68	71	70	67	72	69	73	72	69	69	71
OG383	ilmn	230419	v177getorg	circular genome	16694	16694	948	1716	1548	13	22	2	all		949	1719	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	70	70	73	71	75	71	69	68	71	70	67	71	69	73	70	69	71	71
OG384	ilmn	230419	v177getorg	circular genome	16532	16532	948	1686	1548	13	22	2	all	OG384.ilmn.230419.v177getorg [organism=Centroberyx australis]  Centroberyx australis mitochondrion, complete genome	949	1687	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	69	73	73	74	71	69	72	70	75	73	69	68	71	68	66	73	69	73	72	70	69	71
OG385	ilmn	230419	v177getorg	circular genome	16535	16535	948	1686	1548	13	22	2	all	OG385.ilmn.230419.v177getorg [organism=Centroberyx gerrardi]  Centroberyx gerrardi mitochondrion, complete genome	949	1688	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	69	73	73	74	71	69	72	70	75	73	69	68	71	68	66	73	69	73	73	70	69	71
OG386	ilmn	230419	v177getorg	circular genome	17111	17111	954	1686	1548	13	25	2	all	OG386.ilmn.230419.v177getorg [organism=Cheilinus chlorourus]  Cheilinus chlorourus mitochondrion, complete genome	955	1687	684	168	1551	691	785	1141	975	1045	352	1381	297	1839	522	68	72	72	74	70	69	73	71	76	73	69	68	71	71	67	72	69	73	72	69	69	71
OG387	ilmn	230419	v177getorg	circular genome	16524	16524	948	1692	1542	13	22	2	all	OG387.ilmn.230419.v177getorg [organism=Chelmon marginalis]  Chelmon marginalis mitochondrion, complete genome	949	1693	684	168	1545	691	785	1141	975	1046	349	1381	297	1839	522	69	70	73	73	70	69	71	70	74	70	69	68	71	68	67	74	69	74	70	70	71	71
OG388	ilmn	230419	v177getorg	circular genome	16482	16482	948	1680	1548	13	22	2	all	OG388.ilmn.230419.v177getorg [organism=Choerodon cephalotes]  Choerodon cephalotes mitochondrion, complete genome	950	1682	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	75	71	69	72	70	74	72	69	68	71	71	66	72	69	73	72	70	70	71
OG389	ilmn	230419	v177getorg	circular genome	16483	16483	948	1680	1548	13	22	2	all	OG389.ilmn.230419.v177getorg [organism=Choerodon cephalotes]  Choerodon cephalotes mitochondrion, complete genome	950	1682	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	75	71	69	72	70	74	72	69	68	71	71	67	72	69	73	72	70	70	71
OG390	ilmn	230419	v177getorg	circular genome	16479	16479	951	1680	1548	13	22	2	all	OG390.ilmn.230419.v177getorg [organism=Choerodon jordani]  Choerodon jordani mitochondrion, complete genome	952	1682	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	75	71	69	72	70	74	71	69	68	71	72	67	71	69	73	71	68	69	71
OG391	ilmn	230419	v177getorg	circular genome	16531	16531	945	1683	1548	13	22	2	all	OG391.ilmn.230419.v177getorg [organism=Gephyroberyx darwinii]  Gephyroberyx darwinii mitochondrion, complete genome	946	1684	681	168	1551	691	785	1153	975	1047	349	1381	297	1839	522	68	72	73	74	71	69	72	70	74	73	69	69	71	69	65	71	69	73	72	71	69	71
OG392	ilmn	230324	v177getorg	circular genome	16535	16535	948	1689	1548	13	22	2	all	OG392.ilmn.230324.v177getorg [organism=Platycephalus endrachtensis]  Platycephalus endrachtensis mitochondrion, complete genome	951	1691	683	168	1551	691	785	1141	975	1046	349	1381	297	1836	522	68	72	73	74	70	69	72	70	74	70	69	68	71	71	68	72	69	73	72	69	69	71
OG393	ilmn	230324	v177getorg	circular genome	16504	16504	948	1689	1548	13	22	2	all	OG393.ilmn.230324.v177getorg [organism=Pictilabrus laticlavius]  Pictilabrus laticlavius mitochondrion, complete genome	950	1691	684	168	1551	691	785	1141	975	1045	352	1381	297	1839	522	68	73	73	75	71	70	73	70	73	73	69	69	71	71	67	71	69	73	72	69	69	71
OG394	ilmn	230324	v177getorg	circular genome	17193	17193	900	1608	1548	13	22	2	all		901	1610	714	168	1551	690	786	1197	960	1049	351	1380	291	1791	522	67	71	71	74	69	70	73	71	66	69	71	68	71	72	65	67	70	68	69	66	69	71
OG395	ilmn	230324	v177getorg	circular genome	16921	16921	900	1608	1548	13	22	2	all		901	1610	714	168	1551	690	786	1197	960	1049	351	1380	291	1791	522	67	71	71	74	69	70	73	71	66	69	71	68	71	72	65	67	70	68	69	66	69	71
OG396	ilmn	230324	v177getorg	circular genome	16565	16565	951	1707	1548	13	22	2	all	OG396.ilmn.230324.v177getorg [organism=Epinephelus morrhua]  Epinephelus morrhua mitochondrion, complete genome	953	1708	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	70	73	76	70	69	73	71	74	72	69	71	71	71	66	71	69	73	72	69	70	71
OG397	ilmn	230324	v177getorg	circular genome	16788	16788	954	1707	1548	13	23	2	all	OG397.ilmn.230324.v177getorg [organism=Lethrinus rubrioperculatus]  Lethrinus rubrioperculatus mitochondrion, complete genome	956	1708	684	168	1551	694	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	70	71	73	69	76	72	69	71	71	70	69	73	69	73	71	69	69	71
OG398	ilmn	230324	v177getorg	circular genome	16517	16517	945	1695	1548	13	22	2	all	OG398.ilmn.230324.v177getorg [organism=Paracaesio sordida]  Paracaesio sordida mitochondrion, complete genome	947	1697	684	168	1551	691	785	1141	975	1046	349	1381	297	1836	522	68	72	73	74	70	69	72	70	75	72	69	68	71	71	67	72	69	73	72	70	69	71
OG399	ilmn	230324	v177getorg	circular genome	16770	16770	951	1704	1548	13	22	2	all		952	1707	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	71	73	73	70	69	72	71	75	74	69	78	71	70	67	71	69	73	70	69	69	71
OG4	ilmn	230814	v177getorg	circular genome	16508	16508	951	1701	1548	13	22	2	all		952	1703	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	75	71	69	68	71	70	67	72	69	73	72	69	69	71
OG400	ilmn	230607	v177getorg	circular genome	16775	16775	954	1707	1548	13	23	2	all	OG400.ilmn.230607.v177getorg [organism=Lethrinus miniatus]  Lethrinus miniatus mitochondrion, complete genome	955	1708	684	168	1551	691	785	1141	972	1046	349	1381	297	1839	525	69	72	73	74	71	70	72	69	76	72	69	72	71	70	68	73	69	73	72	69	69	71
OG401	ilmn	230419	v177getorg	circular genome	16532	16532	948	1704	1548	13	22	2	all		951	1707	684	168	1551	692	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	74	72	69	68	71	71	66	71	69	73	72	69	69	71
OG402	ilmn	230419	v177getorg	circular genome	16497	16497	945	1695	1548	13	22	2	all		947	1698	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	74	73	69	68	71	70	66	71	69	73	73	69	69	71
OG403	ilmn	230419	v177getorg	circular genome	16521	16521	945	1695	1548	13	22	2	all		947	1696	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	74	73	69	68	71	70	67	71	69	73	73	69	69	71
OG404	ilmn	230324	v177getorg	circular genome	16762	16762	951	1704	1548	13	22	2	all		952	1707	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	71	73	73	70	69	72	71	75	74	69	78	71	70	67	71	69	73	70	69	69	71
